Year,ReefID,ReefName,Long,Lat,DHW5k,Sector,SectorThree,SectorFour,Score,Habitat
2016,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,North,Central,Central,2,C
2016,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,North,Central,Central,2,C
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,C
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,C
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,C
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,F
2016,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,North,Central,Central,2,L
2016,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,North,Central,Central,2,L
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,F
2016,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,North,Central,Central,4,U
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,U
2017,17-047,Eddy Reef,146.4351044,-17.77425957,1.827287,Central,Central,Central,5,U
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,3,C
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,3,C
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,4,C
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,4,C
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,3,C
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,C
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,C
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,C
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,C
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,C
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,4,C
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,3,F
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,F
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,3,L
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,F
2016,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,North,Central,Central,4,U
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,U
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,U
2017,17-062,Noreaster Reef,146.6505585,-17.77948189,3.573738,Central,Central,Central,5,U
2016,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,North,Central,Central,2,C
2016,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,North,Central,Central,2,C
2017,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,Central,Central,Central,5,C
2017,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,Central,Central,Central,5,C
2017,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,Central,Central,Central,4,F
2016,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,North,Central,Central,2,L
2016,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,North,Central,Central,2,L
2017,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,Central,Central,Central,4,F
2017,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,Central,Central,Central,5,U
2017,17-063a,Farquharson Reef (No 1),146.5168915,-17.79090881,2.389178,Central,Central,Central,5,U
2016,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,North,Central,Central,2,C
2016,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,North,Central,Central,2,C
2016,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,North,Central,Central,3,C
2017,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,Central,Central,Central,5,C
2017,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,Central,Central,Central,5,C
2016,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,North,Central,Central,1,L
2016,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,North,Central,Central,3,L
2016,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,North,Central,Central,2,L
2017,17-064,Taylor Reef,146.5495148,-17.83285522,2.050974,Central,Central,Central,5,L
2016,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,North,Central,Central,3,C
2016,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,North,Central,Central,2,C
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,5,C
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,5,C
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,5,C
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,5,C
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,4,C
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,5,F
2017,17-051,Beaver Reef,146.4835968,-17.84960938,1.901793,Central,Central,Central,5,U
2016,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,South,Central,Central,4,C
2016,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,South,Central,Central,4,C
2016,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,South,Central,Central,4,C
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,5,C
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,5,C
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,5,C
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,5,C
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,4,C
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,4,C
2016,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,South,Central,Central,4,F
2016,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,South,Central,Central,4,L
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,4,L
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,5,F
2017,17-065,Bob Endean Reef,146.727066,-17.87638283,4.022467,Central,Central,Central,4,F
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,3,C
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,3,C
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,3,C
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,3,C
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,C
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,C
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,C
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,C
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,C
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,F
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,2,L
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,1,L
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,L
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,3,U
2016,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,South,Central,Central,3,U
2017,17-066,Yamacutta Reef,146.5863495,-17.88853264,2.063234,Central,Central,Central,5,U
2016,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,South,Central,Central,3,C
2016,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,South,Central,Central,3,C
2016,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,South,Central,Central,3,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,5,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,4,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,4,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,4,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,4,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,4,C
2017,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,Central,Central,Central,4,C
2016,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,South,Central,Central,3,L
2016,17-068,Moss Reef,146.7947235,-17.94563866,4.079991,South,Central,Central,3,U
2016,17-067,U/N Reef,146.6003571,-17.96941948,2.501401,South,Central,Central,2,C
2016,17-067,U/N Reef,146.6003571,-17.96941948,2.501401,South,Central,Central,2,C
2016,17-067,U/N Reef,146.6003571,-17.96941948,2.501401,South,Central,Central,2,C
2017,17-067,U/N Reef,146.6003571,-17.96941948,2.501401,Central,Central,Central,5,C
2017,17-067,U/N Reef,146.6003571,-17.96941948,2.501401,Central,Central,Central,5,L
2017,17-067,U/N Reef,146.6003571,-17.96941948,2.501401,Central,Central,Central,5,U
2016,17-069,U/N Reef,146.768631,-17.99490929,3.681928,South,Central,Central,3,C
2016,17-069,U/N Reef,146.768631,-17.99490929,3.681928,South,Central,Central,3,C
2016,17-069,U/N Reef,146.768631,-17.99490929,3.681928,South,Central,Central,3,C
2016,17-069,U/N Reef,146.768631,-17.99490929,3.681928,South,Central,Central,3,C
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,5,C
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,4,C
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,4,C
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,4,C
2016,17-069,U/N Reef,146.768631,-17.99490929,3.681928,South,Central,Central,3,F
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,5,F
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,4,L
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,5,U
2017,17-069,U/N Reef,146.768631,-17.99490929,3.681928,Central,Central,Central,4,U
2016,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,South,Central,Central,3,C
2016,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,South,Central,Central,3,C
2016,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,South,Central,Central,2,C
2017,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,Central,Central,Central,5,C
2017,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,Central,Central,Central,5,C
2017,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,Central,Central,Central,4,C
2017,18-017,Reg Ward Reef,146.7850647,-18.03201485,3.176009,Central,Central,Central,4,F
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,C
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,C
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,C
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,C
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,C
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,4,C
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,1,F
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,F
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,F
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,4,F
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,4,F
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,4,F
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,L
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,L
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,2,L
2016,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,South,Central,Central,3,L
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,L
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,L
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,U
2017,18-018,Otter Reef,146.5588684,-18.05222702,1.766267,Central,Central,Central,5,U
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,2,C
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,2,C
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,3,C
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,4,C
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,3,C
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,3,C
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,5,C
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,C
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,C
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,C
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,C
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,3,F
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,3,F
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,F
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,F
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,2,L
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,3,L
2016,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,South,Central,Central,2,L
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,3,L
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,5,L
2017,18-019,Barnett Patches,146.8530884,-18.06010437,3.942008,Central,Central,Central,4,L
2016,18-023,U/N Reef,146.9667358,-18.13350868,5.988856,South,Central,Central,4,C
2016,18-023,U/N Reef,146.9667358,-18.13350868,5.988856,South,Central,Central,4,C
2017,18-023,U/N Reef,146.9667358,-18.13350868,5.988856,Central,Central,Central,5,C
2017,18-023,U/N Reef,146.9667358,-18.13350868,5.988856,Central,Central,Central,4,C
2017,18-023,U/N Reef,146.9667358,-18.13350868,5.988856,Central,Central,Central,4,C
2016,18-023,U/N Reef,146.9667358,-18.13350868,5.988856,South,Central,Central,3,U
2016,18-033,Pith Reef,147.0161133,-18.20892143,5.913809,South,Central,Central,4,C
2017,18-033,Pith Reef,147.0161133,-18.20892143,5.913809,Central,Central,Central,5,C
2016,18-033,Pith Reef,147.0161133,-18.20892143,5.913809,South,Central,Central,4,F
2017,18-033,Pith Reef,147.0161133,-18.20892143,5.913809,Central,Central,Central,4,F
2016,18-033,Pith Reef,147.0161133,-18.20892143,5.913809,South,Central,Central,3,U
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,1,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,5,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,4,C
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,4,C
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,F
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,3,L
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,2,L
2016,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,South,Central,Central,3,L
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,4,L
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,4,L
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,4,L
2017,18-024,Britomart Reef,146.726471,-18.22864151,2.432135,Central,Central,Central,3,L
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,4,C
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,4,C
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,4,C
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,3,C
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,4,F
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,4,F
2017,18-025,U/N Reef,146.8980713,-18.26096916,7.979365,Central,Central,Central,4,U
2016,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,South,Central,Central,3,C
2016,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,South,Central,Central,3,C
2017,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,Central,Central,Central,4,C
2017,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,Central,Central,Central,4,C
2016,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,South,Central,Central,3,F
2017,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,Central,Central,Central,3,L
2017,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,Central,Central,Central,2,L
2017,18-034,Myrmidon Reef,147.3842468,-18.26569939,7.697845,Central,Central,Central,3,F
2016,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,South,Central,Central,2,C
2016,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,South,Central,Central,2,C
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,5,C
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,5,C
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,5,C
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,5,C
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,5,C
2016,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,South,Central,Central,0,L
2016,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,South,Central,Central,1,L
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,4,L
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,5,F
2017,18-026,Walker Reef,146.7446442,-18.32501411,2.434278,Central,Central,Central,4,U
2016,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,South,Central,Central,3,C
2016,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,South,Central,Central,2,C
2016,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,South,Central,Central,3,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,C
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,C
2016,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,South,Central,Central,3,F
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,F
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,F
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,F
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,F
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,3,F
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,3,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,5,L
2017,18-027,Trunk Reef,146.8318176,-18.35411644,2.585172,Central,Central,Central,4,U
2016,18-037,Needle Reef,147.2053833,-18.36123848,6.214492,South,Central,Central,3,C
2017,18-037,Needle Reef,147.2053833,-18.36123848,6.214492,Central,Central,Central,5,C
2016,18-037,Needle Reef,147.2053833,-18.36123848,6.214492,South,Central,Central,3,F
2017,18-037,Needle Reef,147.2053833,-18.36123848,6.214492,Central,Central,Central,4,F
2017,18-037,Needle Reef,147.2053833,-18.36123848,6.214492,Central,Central,Central,3,F
2016,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,South,Central,Central,2,C
2016,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,South,Central,Central,4,C
2017,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,Central,Central,Central,5,C
2017,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,Central,Central,Central,5,C
2017,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,Central,Central,Central,5,C
2016,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,South,Central,Central,1,F
2016,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,South,Central,Central,2,F
2017,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,Central,Central,Central,5,F
2016,18-029,Bramble Reef,146.7061615,-18.4081955,8.237624,South,Central,Central,3,L
2016,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,South,Central,Central,4,C
2016,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,South,Central,Central,3,C
2016,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,South,Central,Central,3,C
2017,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,Central,Central,Central,5,C
2017,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,Central,Central,Central,4,C
2017,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,Central,Central,Central,4,C
2017,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,Central,Central,Central,4,C
2016,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,South,Central,Central,3,F
2016,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,South,Central,Central,3,F
2017,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,Central,Central,Central,4,F
2017,18-039,Dip Reef,147.4487305,-18.41375351,5.88097,Central,Central,Central,3,L
2016,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,South,Central,Central,3,C
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,4,C
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,4,C
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,3,C
2016,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,South,Central,Central,3,F
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,4,F
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,3,F
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,4,F
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,5,U
2017,18-042,Roxburgh Reef,147.0580902,-18.43182755,4.179398,Central,Central,Central,5,U
2016,18-030,Kelso Reef,146.9900665,-18.43645859,3.26228,South,Central,Central,1,C
2016,18-030,Kelso Reef,146.9900665,-18.43645859,3.26228,South,Central,Central,2,C
2017,18-030,Kelso Reef,146.9900665,-18.43645859,3.26228,Central,Central,Central,4,C
